Row,Sample,username,Problem Hierarchy,Problem Name,Problem View,Problem Start Time,Problem End Time,Latency (sec),Steps Missing Start Times,Hints,Incorrects,Corrects,Avg Corrects,Steps,Avg Assistance Score,Correct First Attempts,Condition,KCs (Default),Steps without KCs (Default),KC List (Default),KCs (Single-KC),Steps without KCs (Single-KC),KC List (Single-KC),KCs (Unique-step),Steps without KCs (Unique-step),KC List (Unique-step),prob_pre,condition,prob_num,group
58,All Data,bigant,"Assignment red, ProblemSet Red Level 1!",5plusxeq7-diagrams-first,1,2021-05-13T12:41:00Z,2021-05-13T12:42:00Z,60,0,0,1,5,1,5,0.2,4,none (none),5,1,"cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,5,0,"KC172, KC192, KC313, KC371, KC40",5plusxeq7,alldiagram,7,odd_dia
59,All Data,bigant,"Assignment red, ProblemSet Red Level 1!",4plusxeq9-diagrams-first,1,2021-05-13T12:42:00Z,2021-05-13T12:42:00Z,0,0,0,0,5,1,5,0,5,none (none),5,1,"cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,5,0,"KC163, KC254, KC506, KC556, KC61",4plusxeq9,alldiagram,8,eve_dia
60,All Data,bigant,"Assignment red, ProblemSet Red Level 2!",8eqxplus3-diagrams-first,1,2021-05-13T12:43:00Z,2021-05-13T12:44:00Z,60,0,0,2,5,1,5,0.4,3,none (none),5,1,"cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,5,0,"KC257, KC306, KC322, KC495, KC57",8eqxplus3,alldiagram,9,odd_dia
61,All Data,bigant,"Assignment red, ProblemSet Red Level 2!",3eqxplus1-diagrams-first,1,2021-05-13T12:44:00Z,2021-05-13T12:44:00Z,0,0,0,0,5,1,5,0,5,none (none),5,1,"cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,5,0,"KC164, KC526, KC548, KC605, KC65",3eqxplus1,alldiagram,10,eve_dia
62,All Data,bigant,"Assignment red, ProblemSet Red Level 2!",9eq4plusx-diagrams-first,1,2021-05-13T12:44:00Z,2021-05-13T12:44:00Z,0,0,0,1,5,1,5,0.2,5,none (none),5,1,"cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,5,0,"KC277, KC390, KC528, KC557, KC669",9eq4plusx,alldiagram,11,odd_dia
63,All Data,bigant,"Assignment red, ProblemSet Red Level 2!",10eq5plusx-diagrams-first,1,2021-05-14T12:30:00Z,2021-05-14T12:30:00Z,0,0,1,0,5,1,5,0.2,5,none (none),5,1,"cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,5,0,"KC180, KC224, KC401, KC627, KC95",10eq5plusx,alldiagram,12,eve_dia
64,All Data,bigant,"Assignment red, ProblemSet Red Level 3!",2xplus3eq7-diagrams-first,1,2021-05-14T12:31:00Z,2021-05-14T12:32:00Z,60,0,2,4,8,0.889,9,0.667,7,none (none),8,2,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,9,0,"KC323, KC36, KC406, KC41, KC443, KC530, KC560, KC580, KC84",2xplus3eq7,alldiagram,13,odd_dia
65,All Data,bigant,"Assignment red, ProblemSet Red Level 3!",3xplus1eq10-diagrams-first,1,2021-05-14T12:33:00Z,2021-05-14T12:33:00Z,0,0,0,0,8,1,8,0,8,none (none),8,1,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,8,0,"KC102, KC146, KC326, KC345, KC408, KC474, KC594, KC668",3xplus1eq10,alldiagram,14,eve_dia
66,All Data,bigant,"Assignment red, ProblemSet Red Level 3!",4xplus1eq9-diagrams-first,1,2021-05-14T12:33:00Z,2021-05-14T12:34:00Z,60,0,0,0,8,1,8,0,8,none (none),8,1,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,8,0,"KC298, KC3, KC305, KC334, KC354, KC463, KC511, KC99",4xplus1eq9,alldiagram,15,odd_dia
67,All Data,bigant,"Assignment red, ProblemSet Red Level 3!",3xplus2eq8-diagrams-first,1,2021-05-14T12:34:00Z,2021-05-14T12:34:00Z,0,0,0,1,8,1,8,0.125,8,none (none),8,1,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,8,0,"KC136, KC285, KC295, KC331, KC547, KC578, KC592, KC71",3xplus2eq8,alldiagram,16,eve_dia
68,All Data,bigant,"Assignment red, ProblemSet Red Level 3!",3xplus8eq17-diagrams-first,1,2021-05-14T12:35:00Z,2021-05-14T12:36:00Z,60,0,0,1,8,1,8,0.125,8,none (none),8,1,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,8,0,"KC111, KC216, KC241, KC394, KC470, KC563, KC573, KC676",3xplus8eq17,alldiagram,17,odd_dia
69,All Data,bigant,"Assignment red, ProblemSet Red Level 3!",4xplus3eq11-diagrams-first,1,2021-05-14T12:36:00Z,2021-05-14T12:37:00Z,60,0,0,0,8,1,8,0,8,none (none),8,1,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,8,0,"KC283, KC353, KC416, KC49, KC525, KC559, KC670, KC82",4xplus3eq11,alldiagram,18,eve_dia
70,All Data,bigant,"Assignment red, ProblemSet Red Level 4!",1plus2xeq5-diagrams-first,1,2021-05-14T12:37:00Z,2021-05-14T12:37:00Z,0,0,0,1,8,1,8,0.125,8,none (none),8,1,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,8,0,"KC118, KC301, KC340, KC352, KC375, KC481, KC551, KC656",1plus2xeq5,alldiagram,19,odd_dia
71,All Data,bigant,"Assignment red, ProblemSet Red Level 4!",7plus2xeq11-diagrams-first,1,2021-05-14T12:38:00Z,2021-05-14T12:38:00Z,0,0,0,0,8,1,8,0,8,none (none),8,1,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,8,0,"KC170, KC205, KC234, KC282, KC43, KC468, KC56, KC59",7plus2xeq11,alldiagram,20,eve_dia
72,All Data,bigant,"Assignment red, ProblemSet Red Level 4!",9eq2xplus5-diagrams-first,1,2021-05-14T12:38:00Z,2021-05-14T12:39:00Z,60,0,0,3,8,1,8,0.375,7,none (none),8,1,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,8,0,"KC114, KC138, KC147, KC181, KC377, KC417, KC437, KC529",9eq2xplus5,alldiagram,21,odd_dia
73,All Data,bigant,"Assignment red, ProblemSet Red Level 4!",15eq4xplus3-diagrams-first,1,2021-05-14T12:39:00Z,2021-05-14T12:39:00Z,0,0,1,0,8,1,8,0.125,8,none (none),8,1,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,8,0,"KC150, KC218, KC286, KC318, KC509, KC532, KC6, KC633",15eq4xplus3,alldiagram,22,eve_dia
74,All Data,bigant,"Assignment red, ProblemSet Red Level 4!",19eq3xplus4-diagrams-first,1,2021-05-14T12:40:00Z,2021-05-14T12:40:00Z,0,0,0,1,8,1,8,0.125,8,none (none),8,1,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,8,0,"KC198, KC223, KC436, KC483, KC492, KC536, KC587, KC73",19eq3xplus4,alldiagram,23,odd_dia
75,All Data,bigant,"Assignment red, ProblemSet Red Level 4!",15eq4xplus7-diagrams-first,1,2021-05-14T12:40:00Z,2021-05-14T12:40:00Z,0,0,0,0,8,1,8,0,8,none (none),8,1,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,8,0,"KC173, KC19, KC299, KC337, KC366, KC552, KC584, KC632",15eq4xplus7,alldiagram,24,eve_dia
76,All Data,bigant,"Assignment red, ProblemSet Red Level 4!",7eq5plus2x-diagrams-first,1,2021-05-14T12:41:00Z,2021-05-14T12:41:00Z,0,0,0,0,8,1,8,0,8,none (none),8,1,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,8,0,"KC112, KC116, KC317, KC338, KC491, KC562, KC591, KC637",7eq5plus2x,alldiagram,25,odd_dia
77,All Data,bigant,"Assignment red, ProblemSet Red Level 4!",8eq3plus5x-diagrams-first,1,2021-05-14T12:42:00Z,2021-05-14T12:43:00Z,60,0,0,0,8,1,8,0,8,none (none),8,1,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,8,0,"KC109, KC125, KC260, KC302, KC333, KC574, KC608, KC613",8eq3plus5x,alldiagram,26,eve_dia
78,All Data,bigant,"Assignment red, ProblemSet Red Level 5!",3xeqxplus4-diagrams-first,1,2021-05-14T12:43:00Z,2021-05-14T12:44:00Z,60,0,0,2,8,1,8,0.25,8,none (none),8,1,"cancel-var, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-var, subtraction-var",1,0,Single-KC,8,0,"KC107, KC149, KC206, KC274, KC279, KC397, KC515, KC671",3xeqxplus4,alldiagram,27,odd_dia
79,All Data,bigant,"Assignment red, ProblemSet Red Level 5!",7xeq2xplus5-diagrams-first,1,2021-05-14T12:44:00Z,2021-05-14T12:44:00Z,0,0,0,4,8,1,8,0.5,8,none (none),8,1,"cancel-var, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-var, subtraction-var",1,0,Single-KC,8,0,"KC12, KC275, KC373, KC413, KC458, KC508, KC518, KC58",7xeq2xplus5,alldiagram,28,eve_dia
80,All Data,bigant,"Assignment red, ProblemSet Red Level 5!",6xeq7plus5x-diagrams-first,1,2021-05-14T12:45:00Z,2021-05-14T12:45:00Z,0,0,0,0,5,1,5,0,5,none (none),5,1,"cancel-var, combine-like-var, selectd-given-eq, selectd-subtract-var, subtraction-var",1,0,Single-KC,5,0,"KC127, KC158, KC250, KC349, KC652",6xeq7plus5x,alldiagram,29,odd_dia
81,All Data,bigant,"Assignment red, ProblemSet Red Level 5!",7xeq20plus2x-diagrams-first,1,2021-05-14T12:46:00Z,2021-05-14T12:47:00Z,60,0,0,0,8,1,8,0,8,none (none),8,1,"cancel-var, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-var, subtraction-var",1,0,Single-KC,8,0,"KC143, KC17, KC270, KC273, KC28, KC407, KC469, KC471",7xeq20plus2x,alldiagram,30,eve_dia
82,All Data,bigant,"Assignment red, ProblemSet Red Level 6!",5xeq2xplus15-diagrams-first,1,2021-05-17T12:24:00Z,2021-05-17T12:25:00Z,60,0,0,1,8,1,8,0.125,8,none (none),8,1,"cancel-var, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-var, subtraction-var",1,0,Single-KC,8,0,"KC113, KC115, KC276, KC499, KC595, KC60, KC607, KC70",5xeq2xplus15,alldiagram,31,odd_dia
83,All Data,bigant,"Assignment red, ProblemSet Red Level 6!",9xeq5xplus8-diagrams-first,1,2021-05-17T12:25:00Z,2021-05-17T12:26:00Z,60,0,0,2,8,1,8,0.25,8,none (none),8,1,"cancel-var, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-var, subtraction-var",1,0,Single-KC,8,0,"KC133, KC34, KC418, KC489, KC490, KC596, KC644, KC659",9xeq5xplus8,alldiagram,32,eve_dia
84,All Data,bigant,"Assignment red, ProblemSet Red Level 6!",4xeq2xplus6-diagrams-first,1,2021-05-17T12:26:00Z,2021-05-17T12:30:00Z,240,0,6,12,2,0.4,5,3.6,2,none (none),4,1,"divide, division-complex, selectd-divide, selectd-given-eq",1,0,Single-KC,4,1,"KC195, KC253, KC289, KC89",4xeq2xplus6,alldiagram,33,odd_dia
85,All Data,bigbat,"Assignment red, ProblemSet Red Level 1!",xplus2eq6-diagrams-first,1,2021-05-12T12:53:00Z,2021-05-12T13:05:00Z,720,0,1,5,5,1,5,1.2,2,none (none),5,1,"cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,5,0,"KC15, KC284, KC319, KC504, KC538",xplus2eq6,alldiagram,1,odd_dia
86,All Data,bigbat,"Assignment red, ProblemSet Red Level 1!",xplus3eq5-diagrams-first,1,2021-05-12T13:06:00Z,2021-05-12T13:07:00Z,60,0,0,2,5,1,5,0.4,5,none (none),5,1,"cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,5,0,"KC308, KC398, KC520, KC542, KC62",xplus3eq5,alldiagram,2,eve_dia
87,All Data,bigbat,"Assignment red, ProblemSet Red Level 1!",xplus3eq8-diagrams-first,1,2021-05-12T13:07:00Z,2021-05-12T13:08:00Z,60,0,0,0,5,1,5,0,5,none (none),5,1,"cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,5,0,"KC122, KC494, KC550, KC566, KC90",xplus3eq8,alldiagram,3,odd_dia
88,All Data,bigbat,"Assignment red, ProblemSet Red Level 1!",xplus6eq8-diagrams-first,1,2021-05-12T13:08:00Z,2021-05-12T13:08:00Z,0,0,0,0,5,1,5,0,5,none (none),5,1,"cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,5,0,"KC16, KC248, KC5, KC537, KC615",xplus6eq8,alldiagram,4,eve_dia
89,All Data,bigbat,"Assignment red, ProblemSet Red Level 1!",1plusxeq7-diagrams-first,1,2021-05-12T13:09:00Z,2021-05-12T13:09:00Z,0,0,0,0,5,1,5,0,5,none (none),5,1,"cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,5,0,"KC156, KC293, KC357, KC382, KC414",1plusxeq7,alldiagram,5,odd_dia
90,All Data,bigbat,"Assignment red, ProblemSet Red Level 1!",2plusxeq9-diagrams-first,1,2021-05-12T13:09:00Z,2021-05-12T13:10:00Z,60,0,0,0,5,1,5,0,5,none (none),5,1,"cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,5,0,"KC167, KC214, KC374, KC544, KC619",2plusxeq9,alldiagram,6,eve_dia
91,All Data,bigbat,"Assignment red, ProblemSet Red Level 1!",5plusxeq7-diagrams-first,1,2021-05-12T13:10:00Z,2021-05-12T13:11:00Z,60,0,0,0,5,1,5,0,5,none (none),5,1,"cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,5,0,"KC172, KC192, KC313, KC371, KC40",5plusxeq7,alldiagram,7,odd_dia
92,All Data,bigbat,"Assignment red, ProblemSet Red Level 1!",4plusxeq9-diagrams-first,1,2021-05-12T13:11:00Z,2021-05-12T13:11:00Z,0,0,0,0,5,1,5,0,5,none (none),5,1,"cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,5,0,"KC163, KC254, KC506, KC556, KC61",4plusxeq9,alldiagram,8,eve_dia
93,All Data,bigbat,"Assignment red, ProblemSet Red Level 2!",8eqxplus3-diagrams-first,1,2021-05-13T12:24:00Z,2021-05-13T12:25:00Z,60,0,0,3,5,1,5,0.6,4,none (none),5,1,"cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,5,0,"KC257, KC306, KC322, KC495, KC57",8eqxplus3,alldiagram,9,odd_dia
94,All Data,bigbat,"Assignment red, ProblemSet Red Level 2!",3eqxplus1-diagrams-first,1,2021-05-13T12:25:00Z,2021-05-13T12:25:00Z,0,0,0,0,5,1,5,0,5,none (none),5,1,"cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,5,0,"KC164, KC526, KC548, KC605, KC65",3eqxplus1,alldiagram,10,eve_dia
95,All Data,bigbat,"Assignment red, ProblemSet Red Level 2!",9eq4plusx-diagrams-first,1,2021-05-13T12:26:00Z,2021-05-13T12:26:00Z,0,0,0,0,5,1,5,0,5,none (none),5,1,"cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,5,0,"KC277, KC390, KC528, KC557, KC669",9eq4plusx,alldiagram,11,odd_dia
96,All Data,bigbat,"Assignment red, ProblemSet Red Level 2!",10eq5plusx-diagrams-first,1,2021-05-13T12:26:00Z,2021-05-13T12:27:00Z,60,0,0,0,5,1,5,0,5,none (none),5,1,"cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,5,0,"KC180, KC224, KC401, KC627, KC95",10eq5plusx,alldiagram,12,eve_dia
97,All Data,bigbat,"Assignment red, ProblemSet Red Level 3!",2xplus3eq7-diagrams-first,1,2021-05-13T12:27:00Z,2021-05-14T12:39:00Z,87120,0,23,23,12,0.923,13,3.538,8,none (none),8,4,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,8,5,"KC323, KC406, KC41, KC443, KC530, KC560, KC580, KC84",2xplus3eq7,alldiagram,13,odd_dia
98,All Data,bigbat,"Assignment red, ProblemSet Red Level 3!",3xplus1eq10-diagrams-first,1,2021-05-14T12:39:00Z,2021-05-14T12:42:00Z,180,0,19,1,12,0.923,13,1.538,11,none (none),8,4,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,7,6,"KC102, KC326, KC345, KC408, KC474, KC594, KC668",3xplus1eq10,alldiagram,14,eve_dia
99,All Data,bigbat,"Assignment red, ProblemSet Red Level 3!",4xplus1eq9-diagrams-first,1,2021-05-14T12:43:00Z,2021-05-14T12:45:00Z,120,0,16,2,12,0.923,13,1.385,11,none (none),8,4,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,7,6,"KC298, KC3, KC305, KC354, KC463, KC511, KC99",4xplus1eq9,alldiagram,15,odd_dia
100,All Data,bigbat,"Assignment red, ProblemSet Red Level 3!",3xplus2eq8-diagrams-first,1,2021-05-14T12:45:00Z,2021-05-14T12:47:00Z,120,0,14,1,12,0.923,13,1.154,11,none (none),8,5,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,7,6,"KC136, KC285, KC295, KC331, KC578, KC592, KC71",3xplus2eq8,alldiagram,16,eve_dia
101,All Data,bigbat,"Assignment red, ProblemSet Red Level 3!",3xplus8eq17-diagrams-first,1,2021-05-17T12:27:00Z,2021-05-17T12:30:00Z,180,0,16,2,12,0.923,13,1.385,11,none (none),8,4,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,7,6,"KC111, KC216, KC241, KC394, KC470, KC563, KC573",3xplus8eq17,alldiagram,17,odd_dia
102,All Data,bigbat,"Assignment red, ProblemSet Red Level 3!",4xplus3eq11-diagrams-first,1,2021-05-17T12:31:00Z,2021-05-17T12:31:00Z,0,0,0,1,3,1,3,0.333,3,none (none),3,0,"selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,3,0,"KC283, KC353, KC670",4xplus3eq11,alldiagram,18,eve_dia
106,All Data,bigbird,"Assignment red, ProblemSet Red Level 1!",xplus2eq6-diagrams-first,1,2021-05-12T14:28:00Z,2021-05-12T14:29:00Z,60,0,2,2,2,0.5,4,1,2,none (none),2,2,"selectd-given-eq, selectd-subtract-const",1,0,Single-KC,4,0,"KC15, KC25, KC319, KC538",xplus2eq6,alldiagram,1,odd_dia
107,All Data,bigbird,"Assignment red, ProblemSet Red Level 1!",xplus2eq6-diagrams-first,2,2021-05-12T14:30:00Z,2021-05-12T14:32:00Z,120,0,2,16,1,0.333,3,6,0,none (none),3,1,"cancel-const, combine-like-const, subtraction-const",1,0,Single-KC,3,0,"KC25, KC284, KC504",xplus2eq6,alldiagram,1,odd_dia
108,All Data,bigbird,"Assignment red, ProblemSet Red Level 1!",xplus2eq6-diagrams-first,3,2021-05-12T14:33:00Z,2021-05-12T14:34:00Z,60,0,2,2,2,0.667,3,1.333,1,none (none),1,2,cancel-const,1,0,Single-KC,3,0,"KC15, KC25, KC284",xplus2eq6,alldiagram,1,odd_dia
109,All Data,bigbird,"Assignment red, ProblemSet Red Level 1!",xplus3eq5-diagrams-first,1,2021-05-12T14:34:00Z,2021-05-12T14:35:00Z,60,0,0,4,5,1,5,0.8,5,none (none),5,1,"cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,5,0,"KC308, KC398, KC520, KC542, KC62",xplus3eq5,alldiagram,2,eve_dia
110,All Data,bigbird,"Assignment red, ProblemSet Red Level 1!",xplus3eq8-diagrams-first,1,2021-05-12T14:36:00Z,2021-05-12T14:36:00Z,0,0,0,1,5,1,5,0.2,5,none (none),5,1,"cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,5,0,"KC122, KC494, KC550, KC566, KC90",xplus3eq8,alldiagram,3,odd_dia
111,All Data,bigbird,"Assignment red, ProblemSet Red Level 1!",xplus6eq8-diagrams-first,1,2021-05-12T14:36:00Z,2021-05-12T14:37:00Z,60,0,0,0,5,1,5,0,5,none (none),5,1,"cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,5,0,"KC16, KC248, KC5, KC537, KC615",xplus6eq8,alldiagram,4,eve_dia
112,All Data,bigbird,"Assignment red, ProblemSet Red Level 1!",1plusxeq7-diagrams-first,1,2021-05-12T14:37:00Z,2021-05-12T14:37:00Z,0,0,0,0,5,1,5,0,5,none (none),5,1,"cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,5,0,"KC156, KC293, KC357, KC382, KC414",1plusxeq7,alldiagram,5,odd_dia
113,All Data,bigbird,"Assignment red, ProblemSet Red Level 1!",2plusxeq9-diagrams-first,1,2021-05-12T14:38:00Z,2021-05-12T14:38:00Z,0,0,0,0,5,1,5,0,5,none (none),5,1,"cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,5,0,"KC167, KC214, KC374, KC544, KC619",2plusxeq9,alldiagram,6,eve_dia
114,All Data,bigbird,"Assignment red, ProblemSet Red Level 1!",5plusxeq7-diagrams-first,1,2021-05-12T14:38:00Z,2021-05-12T14:38:00Z,0,0,0,0,5,1,5,0,5,none (none),5,1,"cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,5,0,"KC172, KC192, KC313, KC371, KC40",5plusxeq7,alldiagram,7,odd_dia
115,All Data,bigbird,"Assignment red, ProblemSet Red Level 1!",4plusxeq9-diagrams-first,1,2021-05-12T14:39:00Z,2021-05-12T14:39:00Z,0,0,0,0,5,1,5,0,5,none (none),5,1,"cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,5,0,"KC163, KC254, KC506, KC556, KC61",4plusxeq9,alldiagram,8,eve_dia
116,All Data,bigbird,"Assignment red, ProblemSet Red Level 2!",8eqxplus3-diagrams-first,1,2021-05-12T14:39:00Z,2021-05-12T14:40:00Z,60,0,0,2,5,1,5,0.4,3,none (none),5,1,"cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,5,0,"KC257, KC306, KC322, KC495, KC57",8eqxplus3,alldiagram,9,odd_dia
117,All Data,bigbird,"Assignment red, ProblemSet Red Level 2!",3eqxplus1-diagrams-first,1,2021-05-12T14:40:00Z,2021-05-12T14:40:00Z,0,0,0,0,5,1,5,0,5,none (none),5,1,"cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,5,0,"KC164, KC526, KC548, KC605, KC65",3eqxplus1,alldiagram,10,eve_dia
118,All Data,bigbird,"Assignment red, ProblemSet Red Level 2!",9eq4plusx-diagrams-first,1,2021-05-12T14:41:00Z,2021-05-12T14:41:00Z,0,0,0,0,5,1,5,0,5,none (none),5,1,"cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,5,0,"KC277, KC390, KC528, KC557, KC669",9eq4plusx,alldiagram,11,odd_dia
